Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers Prev Yr,Followers,Followers gained,Partnered,Mature,Mean weekly watch hours,Mean weekly stream hours,Followers / 100000,1 / Average viewers,ln(Followers),ln(Average viewers),ln(Mean weekly watch hours),ln(Mean weekly stream hours)
Eray,780035115,80940,33855,9637,766913,1070279,303366,1,1,250011.2548076923,25.942307692307693,10.70279,0.00010376673238559718,13.883429920112876,9.173365135851288,12.429261215061818,3.2558751376263286
boxbox,777711645,139605,47173,5570,2062211,2114338,52127,1,0,249266.55288461538,44.74519230769231,21.14338,0.00017953321364452425,14.564252319102986,8.62515033292133,12.42627809638976,3.8009840044843926
iiTzTimmy,773870400,143790,69273,5382,2553793,2792146,238353,1,0,248035.38461538462,46.08653846153846,27.92146,0.0001858045336306206,14.842321033760818,8.590815331286851,12.421326694870055,3.8305209000182585
xRohat,757715565,145335,58114,5213,734693,997763,263070,1,0,242857.55288461538,46.58173076923077,9.97763,0.0001918281220026856,13.81327105214206,8.558910784768106,12.400230348318122,3.841208420683686
JokerdTV,756495645,216270,32573,3498,265794,309855,44061,1,0,242466.55288461538,69.3173076923077,3.09855,0.0002858776443682104,12.643859725100462,8.159946655578548,12.398619053597967,4.238694625263206
BarbarousKing,751566750,218655,10262,3437,193136,210309,17173,1,1,240886.77884615384,70.08173076923077,2.10309,0.0002909514111143439,12.256333156780775,8.142354276849835,12.392082304764592,4.249662143372695
Nikolarn,746754570,79575,71628,9384,635291,561364,-73927,1,0,239344.41346153847,25.504807692307693,5.61364,0.00010656436487638534,13.238124815453014,9.146761390333312,12.385658854090934,3.2388669713467655
GronkhTV,745364235,524520,8546,1420,489005,548371,59366,1,1,238898.79326923078,168.1153846153846,5.48371,0.0007042253521126761,13.214707344163362,7.258412150595307,12.383795282104956,5.124650556841832
Mande,743334585,161160,19168,4612,402820,591314,188494,1,0,238248.26442307694,51.65384615384615,5.91314,0.0002168256721595837,13.290102458173315,8.436416881388949,12.381068536801886,3.9445646585017555
buster,735798930,29220,195874,25181,3409613,3874776,465163,1,0,235832.99038461538,9.365384615384615,38.74776,0.00003971248163297724,15.169998412647114,10.133845020868533,12.370879165630852,2.2370204045011626
Elraenn,735693885,25785,110428,28531,3872872,4597208,724336,1,1,235799.32211538462,8.264423076923077,45.97208,0.0000350495951771757,15.340959720664907,10.258746494416974,12.370736392252542,2.111959925681531
Jasper7se,734020275,56655,51453,12955,462820,600323,137503,1,0,235262.90865384616,18.158653846153847,6.00323,0.00007719027402547279,13.30522312268221,9.46923709299621,12.368458928009568,2.899147243011139
yourragegaming,730977345,38100,52786,19185,1258718,1458870,200152,1,0,234287.61057692306,12.211538461538462,14.5887,0.000052124055251498564,14.193172721410349,9.861884002681053,12.364304744638204,2.502381280311264
JesusAVGN,729166005,85260,39989,8552,1600626,1757941,157315,1,0,233707.05288461538,27.326923076923077,17.57941,0.00011693171188026193,14.379653795799461,9.053920452704881,12.361823699295423,3.307872409515673
moistcr1tikal,722448210,67890,82734,10641,4754479,5272502,518023,1,0,231553.91346153847,21.759615384615383,52.72502,0.000093976130062964,15.47801557066169,9.272469743441732,12.35256801291718,3.0800557464921647
EWROON,719830245,89655,22669,8028,863064,914160,51096,1,0,230714.82211538462,28.735576923076923,9.1416,0.00012456402590931738,13.725760889820595,8.990690709916228,12.348937690539202,3.3581359691229364
LACOBRAAA,715949235,100695,73783,7110,369239,873650,504411,1,0,229470.90865384616,32.27403846153846,8.7365,0.00014064697609001407,13.680435116767184,8.869257522797287,12.34353154076982,3.4742631442374337
SmiteGame,711511800,432000,58471,1646,692234,712721,20487,1,0,228048.65384615384,138.46153846153845,7.12721,0.0006075334143377885,13.476845318469083,7.406103381237015,12.337314279233382,4.930592586422719
EpulzeGaming,706542000,62175,99397,11363,47530,186470,138940,1,0,226455.76923076922,19.927884615384617,1.8647,0.00008800492827598346,12.136025647218139,9.338117741918008,12.330304925501382,2.9921199878680773
qojqva,703943955,166635,12041,4224,205324,256335,51011,1,0,225623.0625,53.40865384615385,2.56335,0.00023674242424242425,12.45424046174912,8.348537825386098,12.326621020774795,3.9779727898804045
Fanum,702213750,63720,44293,11020,834559,1893983,1059424,1,0,225068.50961538462,20.423076923076923,18.93983,0.00009074410163339382,14.454192576975101,9.307467082706905,12.324160122019231,3.0166654832204567
AntoineDaniel,694714335,72645,26058,9563,926773,1029591,102818,1,1,222664.85096153847,23.283653846153847,10.29591,0.00010456969570218551,13.844672193967108,9.165656764349542,12.313423009453079,3.1477515627019113
녹두로 (nokduro),693621705,133755,26733,5185,268494,290304,21810,1,0,222314.64903846153,42.87019230769231,2.90304,0.00019286403085824494,12.57868392876726,8.553525120663627,12.311848995390049,3.7581767664335617
hJune,692479635,152220,99231,4549,606511,807128,200617,1,1,221948.60096153847,48.78846153846154,8.07128,0.00021982853374367993,13.601237546818252,8.422662707570003,12.310201106847579,3.8874938410178546
aldo_geo,690152580,93765,53044,7360,1072275,1821767,749492,1,0,221202.75,30.052884615384617,18.21767,0.0001358695652173913,14.415317467175553,8.903815211722922,12.306834980741103,3.4029586502304943
탬탬버린 (2chamcham2),689625855,104025,36479,6629,604348,665449,61101,1,0,221033.92788461538,33.34134615384615,6.65449,0.0001508523155830442,13.408217279771067,8.79920924224139,12.306071488556814,3.506798253047614
CDawgVA,685960185,64125,77752,10697,939591,1198908,259317,1,0,219859.03365384616,20.552884615384617,11.98908,0.00009348415443582313,13.996921700456866,9.27771860730613,12.300741863843681,3.0230013016695425
singsing,685033995,202170,11090,3388,631091,644092,13001,1,1,219562.17788461538,64.79807692307692,6.44092,0.00029515938606847696,13.375596852026238,8.127995055771946,12.299390741928782,4.171275925804844
Chess,682099680,72465,65681,9412,888824,1140108,251284,1,0,218621.6923076923,23.22596153846154,11.40108,0.00010624734381640459,13.946633552725531,9.149740749847252,12.295098082681887,3.145270684853089
Tubbo,675897915,109440,31867,6175,4970717,5244606,273889,1,0,216633.94711538462,35.07692307692308,52.44606,0.00016194331983805668,15.472710677829843,8.728264161496178,12.285964328486441,3.5575434520528493
Shlorox,668698275,160830,16362,4157,403843,416224,12381,1,0,214326.3701923077,51.54807692307692,4.16224,0.00024055809477988935,12.938978855863468,8.332548939252638,12.27525522658523,3.942514904686165
mrbluwu,667841835,406560,75732,1642,18558,61840,43282,1,0,214051.8701923077,130.30769230769232,0.6184,0.0006090133982947625,11.032305683261304,7.403670290012373,12.273973648709918,4.869898517750463
다주 (dda_ju),667733490,129150,33227,5170,359075,411427,52352,1,0,214017.14423076922,41.39423076923077,4.11427,0.00019342359767891682,12.927386883605077,8.550627967502475,12.27381140402299,3.7231415177204585
Domingo,666179115,52290,200282,12740,1578173,1743138,164965,1,0,213518.94711538462,16.759615384615383,17.43138,0.00007849293563579278,14.371197495206285,9.452501929126154,12.27148085298431,2.8189721463786483
김도 (kimdoe),656049780,148395,17300,4421,318994,319613,619,1,1,210272.36538461538,47.5625,3.19613,0.00022619316896629722,12.674866167891823,8.394121193826242,12.25615894737212,3.8620446356219045
lolpacifictw,655979910,35505,148965,18475,227340,270217,42877,1,0,210249.97115384616,11.379807692307692,2.70217,0.00005412719891745602,12.506980618887338,9.824173745816402,12.25605244063588,2.431840529812666
pokelawls,646351905,110130,19829,5869,1050818,1079991,29173,1,1,207164.07211538462,35.29807692307692,10.79991,0.0001703867779860283,13.892463265732347,8.677439540558334,12.241266377205923,3.5638284843554615
Xaryu,645547920,137850,51524,4682,413627,563717,150090,1,0,206906.38461538462,44.18269230769231,5.63717,0.00021358393848782572,13.242307631500326,8.451480648050856,12.240021721717573,3.788333135648415
Emiru,645428250,41310,45418,15624,1191918,1419227,227309,1,0,206868.02884615384,13.240384615384615,14.19227,0.00006400409626216078,14.165622915159188,9.656563472556515,12.239836327125289,2.583271599587282
Drututt,643119645,123000,35813,5228,392369,561644,169275,1,0,206128.09134615384,39.42307692307692,5.61644,0.00019127773527161438,13.238623476203074,8.561784074744113,12.236253057183783,3.6743513535510264
SilverName,643007745,87375,35298,7359,805608,846737,41129,1,0,206092.22596153847,28.004807692307693,8.46737,0.00013588802826470988,13.649145417742558,8.903679332926599,12.236079046426912,3.3323761987325833
SolaryHS,637802115,510465,9593,1249,192174,201950,9776,1,0,204423.7548076923,163.61057692307693,2.0195,0.0008006405124099279,12.215775420991559,7.130098510125578,12.227950347817753,5.097489073197905
supertf,636120825,140670,11349,4521,558346,630468,72122,1,0,203884.8798076923,45.08653846153846,6.30468,0.00022119000221190003,13.354217679728775,8.416488487294606,12.225310798872728,3.8085837199482135
skill4ltu,635771040,146400,19912,4342,262796,321693,58897,1,1,203772.76923076922,46.92307692307692,3.21693,0.00023030861354214648,12.681352953587208,8.376090350438238,12.224760775685311,3.84850959970582
LetsHugoTV,634713210,179115,36153,3543,270164,842043,571879,1,0,203433.72115384616,57.40865384615385,8.42043,0.0002822466836014677,13.643586360804104,8.172729104865471,12.223095536239095,4.0501950558320665
relog_pari_ru,632748780,47220,102533,13400,15805,259424,243619,1,0,202804.09615384616,15.134615384615385,2.59424,0.00007462686567164179,12.466219067787433,9.503009985939002,12.219995748492458,2.716984529835976
xCry,631607415,58815,623590,10738,1409360,3225005,1815645,1,0,202438.27403846153,18.85096153846154,32.25005,0.00009312721177127957,14.986445058598404,9.281544130982514,12.218190299498652,2.936563922591014
RebirthzTV,629825145,117000,33581,5383,731524,806253,74729,1,0,201867.03365384616,37.5,8.06253,0.0001857700167193015,13.60015286801543,8.591001118560957,12.215364510403807,3.624340932976365
im_mittiii,628063995,190425,31265,3298,101674,241952,140278,1,0,201302.5625,61.03365384615385,2.41952,0.00030321406913280777,12.396494638357996,8.101071503119543,12.212564341303443,4.111425414437461
NiceWigg,626510460,96210,64293,6511,655468,766237,110769,1,0,200804.63461538462,30.83653846153846,7.66237,0.0001535862386730149,13.549246800346387,8.781248333236862,12.210087747287263,3.428700300551782
LPL,625730835,53910,57113,11607,902427,1010775,108348,1,0,200554.7548076923,17.278846153846153,10.10775,0.00008615490652192643,13.82622792130547,9.359363643368622,12.208842579756302,2.8494829876421863
ゆゆうた押忍 (yuyuta0702),625476645,108630,24365,5757,156510,243811,87301,1,0,200473.28365384616,34.81730769230769,2.43811,0.00017370158068438424,12.404148613961437,8.65817178467581,12.20843626824113,3.5501146106242687
hitsquadgodfather,624570465,524640,2836,1190,106154,121958,15804,1,0,200182.84134615384,168.15384615384616,1.21958,0.0008403361344537816,11.711432002148443,7.0817085861055755,12.206986434628485,5.124879311274947
Zoomaa,622765680,142140,33185,4381,295760,367443,71683,1,0,199604.38461538462,45.55769230769231,3.67443,0.00022825838849577722,12.814323483564646,8.385032287813898,12.204092609629175,3.818979485577358
PurpleBixi,621356475,43860,285246,14166,293309,476199,182890,1,0,199152.71634615384,14.057692307692308,4.76199,0.00007059155724975294,13.073591113074693,9.558600006313569,12.201827228216262,2.643169741168351
Ponce,619333605,117045,19997,5291,797857,797481,-376,1,0,198504.36057692306,37.51442307692308,7.97481,0.000189000189000189,13.589213288905919,8.57376254290413,12.198566346510027,3.6247254744154436
ElZeein,616942590,109380,40734,5640,297490,511770,214280,1,0,197738.00961538462,35.05769230769231,5.1177,0.0001773049645390071,13.145630584342674,8.637639344492104,12.194698249735373,3.556995056097236
Tolkin,616540455,172500,50610,3574,242091,293392,51301,1,0,197609.1201923077,55.28846153846154,2.93392,0.0002797985450475658,12.589264877788946,8.181440695719374,12.194046218050174,4.012564234650023
Sequisha,611702235,261255,9917,2341,377321,396556,19235,1,1,196058.40865384616,83.73557692307692,3.96556,0.00042716787697565144,12.890572545897568,7.75833346749091,12.18616789715443,4.427663940030467
s0mcs,609092085,88395,44008,6890,840041,1050708,210667,1,0,195221.82211538462,28.33173076923077,10.50708,0.00014513788098693758,13.864974780619518,8.837826364007704,12.181891740336585,3.3439824051365954
39daph,605935740,125040,10779,4846,1158938,1210826,51888,1,0,194210.17307692306,40.07692307692308,12.10826,0.0002063557573256294,14.006813329305164,8.48590890137647,12.176696218003503,3.69080068429183
MissMikkaa,454347990,136740,13769,3322,145665,306879,161214,1,0,145624.35576923078,43.82692307692308,3.06879,0.00030102347983142685,12.63420881206919,8.10832229017324,11.888785679390038,3.780248310664257
HutchMF,453855840,200925,14382,2258,287537,342761,55224,1,1,145466.61538461538,64.39903846153847,3.42761,0.0004428697962798937,12.744788690272088,7.722234744709607,11.887701891738157,4.165098702277391
JenFoxxx,451777275,42825,32563,10549,940136,890092,-50044,0,0,144800.40865384616,13.725961538461538,8.90092,0.00009479571523367143,13.699080107152447,9.263786347681808,11.88311158112484,2.6192890423887927
Jerma985,449404035,29190,41392,15395,1214903,1425303,210400,1,1,144039.7548076923,9.35576923076923,14.25303,0.00006495615459564793,14.169894980660946,9.641798060358601,11.87784461550985,2.2359931830446325
ãƒœãƒ‰ã‚«ã•ã‚“ (vodkavdk),448988370,118560,27659,3787,297642,486966,189324,1,0,143906.52884615384,38,4.86966,0.0002640612622128334,13.09594958443246,8.239329427901795,11.876919262563083,3.6375861597263857
Agraelus,448275525,124620,20003,3597,638110,687048,48938,1,1,143678.05288461538,39.94230769230769,6.87048,0.00027800945232137893,13.440159437759394,8.187855443695623,11.875330331694586,3.687436105294685
ê¹€ì§„ìš° (jinu6734),448153965,112020,27035,4000,330771,357364,26593,0,0,143639.09134615384,35.90384615384615,3.57364,0.00025,12.786510149157895,8.294049640102028,11.875059122409079,3.5808444249602953
KubaFPS,447464130,163770,20711,2732,152045,248463,96418,1,1,143417.99038461538,52.49038461538461,2.48463,0.00036603221083455345,12.423049220072942,7.912789220690681,11.873518655238378,3.960630002640385
angryginge13,445912680,121545,25899,3668,206694,758478,551784,1,0,142920.73076923078,38.95673076923077,7.58478,0.0002726281352235551,13.539069072735712,8.207401833376355,11.87004542525911,3.6624515627594074
DaigoTheBeasTV,445046565,78315,55386,5682,242065,401042,158977,1,0,142643.1298076923,25.10096153846154,4.01042,0.00017599436818021823,12.901821438958661,8.645058562414134,11.868101194301994,3.2229061537092343
MOTHER3rd,443950365,156330,29232,2839,207100,338948,131848,1,0,142291.78365384616,50.10576923076923,3.38948,0.0003522367030644593,12.733601982266396,7.951207156472972,11.865635042803403,3.9141361557678422
playapex,443022450,12795,145106,34624,942155,1166948,224793,1,0,141994.375,4.100961538461538,11.66948,0.00002888170055452865,13.96990235157841,10.452302362206153,11.86354272312274,1.4112214677903612
chowh1,442329630,85245,26874,5189,723567,790644,67077,1,1,141772.3173076923,27.322115384615383,7.90644,0.0001927153594141453,13.580603082229821,8.55429627936774,11.861977650521522,3.3076964615958033
fifakillvizualz,442098270,194490,12799,2273,426650,530636,103986,1,0,141698.16346153847,62.33653846153846,5.30636,0.0004399472063352398,13.181831566103787,7.728855823852543,11.861454464843463,4.132547746033623
GernaderJake,442056450,142755,16185,3096,472209,538408,66199,1,0,141684.75961538462,45.75480769230769,5.38408,0.00032299741602067185,13.196371916043274,8.037866234709618,11.861359866015713,3.8232968723710252
ì£¼ë¥´ë¥´ (cotton__123),440870025,63030,31272,6994,222083,307100,85017,1,0,141304.4951923077,20.201923076923077,3.071,0.00014297969688304262,12.634928706428914,8.852807917623322,11.858672381275635,3.0057778017036276
Jackeyy,440285520,75750,23133,5812,370283,463825,93542,1,0,141117.15384615384,24.278846153846153,4.63825,0.00017205781142463867,13.047262604895078,8.667680024690174,11.857345702713495,3.1896054425680873
